instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,casual_daily,registered_daily,cnt_daily
15315,2012-10-05,Winter,2012,October,7,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.52,0.5,0.83,0.1045,11,417,428,1516,6640,8156
15316,2012-10-05,Winter,2012,October,8,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.58,0.5455,0.64,0.0,36,749,785,1516,6640,8156
15317,2012-10-05,Winter,2012,October,9,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.6,0.6061,0.6,0.0896,58,326,384,1516,6640,8156
15318,2012-10-05,Winter,2012,October,10,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.66,0.6212,0.54,0.0,68,192,260,1516,6640,8156
15319,2012-10-05,Winter,2012,October,11,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.7,0.6515,0.48,0.194,90,214,304,1516,6640,8156
15320,2012-10-05,Winter,2012,October,12,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.72,0.6515,0.42,0.1642,161,307,468,1516,6640,8156
15321,2012-10-05,Winter,2012,October,13,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.7,0.6515,0.48,0.0,117,307,424,1516,6640,8156
15322,2012-10-05,Winter,2012,October,14,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.74,0.6515,0.37,0.2239,113,287,400,1516,6640,8156
15323,2012-10-05,Winter,2012,October,15,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.72,0.6515,0.39,0.2537,150,320,470,1516,6640,8156
15324,2012-10-05,Winter,2012,October,16,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.72,0.6515,0.37,0.0,153,481,634,1516,6640,8156
15325,2012-10-05,Winter,2012,October,17,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.7,0.6364,0.42,0.1642,158,742,900,1516,6640,8156
15326,2012-10-05,Winter,2012,October,18,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.64,0.6212,0.57,0.1343,106,655,761,1516,6640,8156
15327,2012-10-05,Winter,2012,October,19,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.62,0.5909,0.73,0.1642,67,433,500,1516,6640,8156
15328,2012-10-05,Winter,2012,October,20,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.6,0.5758,0.78,0.1343,66,306,372,1516,6640,8156
15329,2012-10-05,Winter,2012,October,21,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.6,0.5909,0.69,0.2239,47,220,267,1516,6640,8156
15330,2012-10-05,Winter,2012,October,22,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.6,0.5909,0.73,0.2836,63,201,264,1516,6640,8156
15331,2012-10-05,Winter,2012,October,23,0,Friday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.58,0.5455,0.78,0.2239,23,148,171,1516,6640,8156
15332,2012-10-06,Winter,2012,October,0,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.56,0.5303,0.83,0.1642,37,154,191,3031,4934,7965
15333,2012-10-06,Winter,2012,October,1,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.56,0.5303,0.83,0.2537,25,116,141,3031,4934,7965
15334,2012-10-06,Winter,2012,October,2,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.56,0.5303,0.78,0.194,13,62,75,3031,4934,7965
15335,2012-10-06,Winter,2012,October,3,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.54,0.5152,0.77,0.2239,2,54,56,3031,4934,7965
15336,2012-10-06,Winter,2012,October,4,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.54,0.5152,0.83,0.2537,4,7,11,3031,4934,7965
15337,2012-10-06,Winter,2012,October,5,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.54,0.5152,0.83,0.194,2,8,10,3031,4934,7965
15338,2012-10-06,Winter,2012,October,6,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.54,0.5152,0.88,0.2537,2,28,30,3031,4934,7965
15339,2012-10-06,Winter,2012,October,7,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.54,0.5152,0.83,0.2985,13,71,84,3031,4934,7965
15340,2012-10-06,Winter,2012,October,8,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.56,0.5303,0.83,0.194,22,184,206,3031,4934,7965
15341,2012-10-06,Winter,2012,October,9,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.6,0.5909,0.73,0.194,130,265,395,3031,4934,7965
15342,2012-10-06,Winter,2012,October,10,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.62,0.6061,0.69,0.2836,198,341,539,3031,4934,7965
15343,2012-10-06,Winter,2012,October,11,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.64,0.6061,0.65,0.2537,258,389,647,3031,4934,7965
15344,2012-10-06,Winter,2012,October,12,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.7,0.6515,0.54,0.1045,362,381,743,3031,4934,7965
15345,2012-10-06,Winter,2012,October,13,0,Saturday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.64,0.6212,0.57,0.5224,310,400,710,3031,4934,7965
15346,2012-10-06,Winter,2012,October,14,0,Saturday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.6,0.6212,0.56,0.4179,269,307,576,3031,4934,7965
15347,2012-10-06,Winter,2012,October,15,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.6,0.6212,0.46,0.4179,279,341,620,3031,4934,7965
15348,2012-10-06,Winter,2012,October,16,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.6,0.6212,0.43,0.5224,317,342,659,3031,4934,7965
15349,2012-10-06,Winter,2012,October,17,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.54,0.5152,0.49,0.3881,268,342,610,3031,4934,7965
15350,2012-10-06,Winter,2012,October,18,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.52,0.5,0.48,0.4179,183,312,495,3031,4934,7965
15351,2012-10-06,Winter,2012,October,19,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.48,0.4697,0.55,0.2239,102,239,341,3031,4934,7965
15352,2012-10-06,Winter,2012,October,20,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.48,0.4697,0.55,0.2537,75,172,247,3031,4934,7965
15353,2012-10-06,Winter,2012,October,21,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.46,0.4545,0.59,0.1343,78,137,215,3031,4934,7965
15354,2012-10-06,Winter,2012,October,22,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.44,0.4394,0.62,0.1343,45,140,185,3031,4934,7965
15355,2012-10-06,Winter,2012,October,23,0,Saturday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.44,0.4394,0.62,0.1343,37,142,179,3031,4934,7965
15356,2012-10-07,Winter,2012,October,0,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.44,0.4394,0.62,0.1642,28,99,127,781,2729,3510
15357,2012-10-07,Winter,2012,October,1,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.44,0.4394,0.54,0.2239,29,80,109,781,2729,3510
15358,2012-10-07,Winter,2012,October,2,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.42,0.4242,0.62,0.1343,10,64,74,781,2729,3510
15359,2012-10-07,Winter,2012,October,3,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.44,0.4394,0.62,0.1343,5,17,22,781,2729,3510
15360,2012-10-07,Winter,2012,October,4,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.44,0.4394,0.54,0.2537,5,6,11,781,2729,3510
15361,2012-10-07,Winter,2012,October,5,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.44,0.4394,0.54,0.1343,2,8,10,781,2729,3510
15362,2012-10-07,Winter,2012,October,6,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.44,0.4394,0.54,0.194,4,19,23,781,2729,3510
15363,2012-10-07,Winter,2012,October,7,0,Sunday,0,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.42,0.4242,0.58,0.1642,6,29,35,781,2729,3510
15364,2012-10-07,Winter,2012,October,8,0,Sunday,0,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.42,0.4242,0.67,0.1343,11,51,62,781,2729,3510
15365,2012-10-07,Winter,2012,October,9,0,Sunday,0,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.4,0.4091,0.71,0.1343,16,70,86,781,2729,3510
15366,2012-10-07,Winter,2012,October,10,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.42,0.4242,0.67,0.194,41,144,185,781,2729,3510
15367,2012-10-07,Winter,2012,October,11,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.42,0.4242,0.71,0.1045,76,260,336,781,2729,3510
15368,2012-10-07,Winter,2012,October,12,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.42,0.4242,0.71,0.0,100,292,392,781,2729,3510
15369,2012-10-07,Winter,2012,October,13,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.44,0.4394,0.72,0.0896,80,240,320,781,2729,3510
15370,2012-10-07,Winter,2012,October,14,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.44,0.4394,0.67,0.0,71,243,314,781,2729,3510
15371,2012-10-07,Winter,2012,October,15,0,Sunday,0,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.42,0.4242,0.77,0.1343,74,232,306,781,2729,3510
15372,2012-10-07,Winter,2012,October,16,0,Sunday,0,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.4,0.4091,0.82,0.1642,87,246,333,781,2729,3510
15373,2012-10-07,Winter,2012,October,17,0,Sunday,0,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.4,0.4091,0.82,0.2239,35,122,157,781,2729,3510
15374,2012-10-07,Winter,2012,October,18,0,Sunday,0,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.4,0.4091,0.82,0.194,24,82,106,781,2729,3510
15375,2012-10-07,Winter,2012,October,19,0,Sunday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.82,0.1045,17,97,114,781,2729,3510
15376,2012-10-07,Winter,2012,October,20,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.4,0.4091,0.82,0.1343,19,97,116,781,2729,3510
15377,2012-10-07,Winter,2012,October,21,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.38,0.3939,0.87,0.1045,22,91,113,781,2729,3510
15378,2012-10-07,Winter,2012,October,22,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.38,0.3939,0.87,0.1343,7,72,79,781,2729,3510
15379,2012-10-07,Winter,2012,October,23,0,Sunday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.36,0.3485,0.93,0.1343,12,68,80,781,2729,3510
15380,2012-10-08,Winter,2012,October,0,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.38,0.3939,0.76,0.2836,7,44,51,874,4604,5478
15381,2012-10-08,Winter,2012,October,1,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.34,0.3333,0.87,0.1642,2,35,37,874,4604,5478
15382,2012-10-08,Winter,2012,October,2,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.34,0.3333,0.81,0.194,3,12,15,874,4604,5478
15383,2012-10-08,Winter,2012,October,3,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.34,0.3485,0.81,0.1045,2,8,10,874,4604,5478
15384,2012-10-08,Winter,2012,October,4,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.32,0.3333,0.87,0.1343,1,6,7,874,4604,5478
15385,2012-10-08,Winter,2012,October,5,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.34,0.3182,0.76,0.2239,2,17,19,874,4604,5478
15386,2012-10-08,Winter,2012,October,6,1,Monday,0,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.34,0.3485,0.76,0.1045,5,54,59,874,4604,5478
15387,2012-10-08,Winter,2012,October,7,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.34,0.3333,0.76,0.1642,3,151,154,874,4604,5478
15388,2012-10-08,Winter,2012,October,8,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.36,0.3485,0.71,0.2239,23,374,397,874,4604,5478
15389,2012-10-08,Winter,2012,October,9,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.38,0.3939,0.66,0.1642,59,273,332,874,4604,5478
15390,2012-10-08,Winter,2012,October,10,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.38,0.3939,0.68,0.1343,69,229,298,874,4604,5478
15391,2012-10-08,Winter,2012,October,11,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.62,0.0896,72,236,308,874,4604,5478
15392,2012-10-08,Winter,2012,October,12,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.42,0.4242,0.63,0.1642,74,267,341,874,4604,5478
15393,2012-10-08,Winter,2012,October,13,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.42,0.4242,0.62,0.194,82,323,405,874,4604,5478
15394,2012-10-08,Winter,2012,October,14,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.42,0.4242,0.58,0.1045,121,299,420,874,4604,5478
15395,2012-10-08,Winter,2012,October,15,1,Monday,0,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.42,0.4242,0.58,0.194,76,294,370,874,4604,5478
15396,2012-10-08,Winter,2012,October,16,1,Monday,0,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.42,0.4242,0.58,0.194,61,316,377,874,4604,5478
15397,2012-10-08,Winter,2012,October,17,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.42,0.4242,0.66,0.2537,81,416,497,874,4604,5478
15398,2012-10-08,Winter,2012,October,18,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.42,0.4242,0.66,0.2836,41,415,456,874,4604,5478
15399,2012-10-08,Winter,2012,October,19,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.71,0.2537,38,333,371,874,4604,5478
15400,2012-10-08,Winter,2012,October,20,1,Monday,0,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.4,0.4091,0.71,0.2239,20,207,227,874,4604,5478
15401,2012-10-08,Winter,2012,October,21,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.76,0.2239,17,134,151,874,4604,5478
15402,2012-10-08,Winter,2012,October,22,1,Monday,0,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.4,0.4091,0.76,0.2537,6,101,107,874,4604,5478
15403,2012-10-08,Winter,2012,October,23,1,Monday,0,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.4,0.4091,0.71,0.2239,9,60,69,874,4604,5478
15404,2012-10-09,Winter,2012,October,0,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.38,0.3939,0.82,0.2239,9,22,31,601,5791,6392
15405,2012-10-09,Winter,2012,October,1,0,Tuesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.36,0.3485,0.87,0.2239,0,13,13,601,5791,6392
15406,2012-10-09,Winter,2012,October,2,0,Tuesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.36,0.3333,0.87,0.2537,2,5,7,601,5791,6392
15407,2012-10-09,Winter,2012,October,3,0,Tuesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.36,0.3333,0.87,0.2836,0,3,3,601,5791,6392
15408,2012-10-09,Winter,2012,October,4,0,Tuesday,1,"Light Snow, Light Rain + Thunderstorm + Scattered clouds, Light Rain + Scattered clouds",0.36,0.3485,0.87,0.1642,1,6,7,601,5791,6392
15409,2012-10-09,Winter,2012,October,5,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.38,0.3939,0.82,0.194,0,19,19,601,5791,6392
15410,2012-10-09,Winter,2012,October,6,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.38,0.3939,0.82,0.2537,2,141,143,601,5791,6392
15411,2012-10-09,Winter,2012,October,7,0,Tuesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.38,0.3939,0.83,0.2537,5,357,362,601,5791,6392
15412,2012-10-09,Winter,2012,October,8,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.42,0.4242,0.8,0.194,15,698,713,601,5791,6392
15413,2012-10-09,Winter,2012,October,9,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.42,0.4242,0.77,0.2239,37,345,382,601,5791,6392
15414,2012-10-09,Winter,2012,October,10,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.44,0.4394,0.75,0.2239,33,131,164,601,5791,6392
15415,2012-10-09,Winter,2012,October,11,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.48,0.4697,0.69,0.194,37,156,193,601,5791,6392
15416,2012-10-09,Winter,2012,October,12,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.48,0.4697,0.69,0.194,43,217,260,601,5791,6392
15417,2012-10-09,Winter,2012,October,13,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.5,0.4848,0.67,0.1343,54,184,238,601,5791,6392
15418,2012-10-09,Winter,2012,October,14,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.54,0.5152,0.64,0.194,43,201,244,601,5791,6392
15419,2012-10-09,Winter,2012,October,15,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.52,0.5,0.63,0.1642,59,195,254,601,5791,6392
15420,2012-10-09,Winter,2012,October,16,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.5,0.4848,0.72,0.1642,70,354,424,601,5791,6392
15421,2012-10-09,Winter,2012,October,17,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.52,0.5,0.68,0.1642,73,733,806,601,5791,6392
15422,2012-10-09,Winter,2012,October,18,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.5,0.4848,0.72,0.2239,26,758,784,601,5791,6392
15423,2012-10-09,Winter,2012,October,19,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.5,0.4848,0.72,0.1642,31,483,514,601,5791,6392
15424,2012-10-09,Winter,2012,October,20,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.5,0.4848,0.72,0.1642,30,330,360,601,5791,6392
15425,2012-10-09,Winter,2012,October,21,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.48,0.4697,0.77,0.1343,16,209,225,601,5791,6392
15426,2012-10-09,Winter,2012,October,22,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.48,0.4697,0.77,0.0896,7,155,162,601,5791,6392
15427,2012-10-09,Winter,2012,October,23,0,Tuesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.48,0.4697,0.77,0.0896,8,76,84,601,5791,6392
15428,2012-10-10,Winter,2012,October,0,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.46,0.4545,0.88,0.0896,0,33,33,780,6911,7691
15429,2012-10-10,Winter,2012,October,1,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.46,0.4545,0.88,0.0,2,6,8,780,6911,7691
15430,2012-10-10,Winter,2012,October,2,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.46,0.4545,0.88,0.0,2,6,8,780,6911,7691
15431,2012-10-10,Winter,2012,October,3,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.46,0.4545,0.88,0.0,0,6,6,780,6911,7691
15432,2012-10-10,Winter,2012,October,4,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.46,0.4545,0.88,0.1045,0,6,6,780,6911,7691
15433,2012-10-10,Winter,2012,October,5,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.46,0.4545,0.88,0.0896,2,38,40,780,6911,7691
15434,2012-10-10,Winter,2012,October,6,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.46,0.4545,0.88,0.0896,3,172,175,780,6911,7691
15435,2012-10-10,Winter,2012,October,7,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.46,0.4545,0.82,0.1045,9,498,507,780,6911,7691
15436,2012-10-10,Winter,2012,October,8,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.5,0.4848,0.77,0.1642,33,806,839,780,6911,7691
15437,2012-10-10,Winter,2012,October,9,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.54,0.5152,0.6,0.2836,35,331,366,780,6911,7691
15438,2012-10-10,Winter,2012,October,10,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.56,0.5303,0.52,0.2985,27,190,217,780,6911,7691
15439,2012-10-10,Winter,2012,October,11,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.54,0.5152,0.52,0.194,53,238,291,780,6911,7691
15440,2012-10-10,Winter,2012,October,12,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.54,0.5152,0.56,0.2239,78,312,390,780,6911,7691
15441,2012-10-10,Winter,2012,October,13,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.56,0.5303,0.49,0.0,60,237,297,780,6911,7691
15442,2012-10-10,Winter,2012,October,14,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.6,0.6212,0.4,0.1642,63,208,271,780,6911,7691
15443,2012-10-10,Winter,2012,October,15,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.6,0.6212,0.4,0.1642,58,261,319,780,6911,7691
15444,2012-10-10,Winter,2012,October,16,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.6,0.6212,0.4,0.2239,92,474,566,780,6911,7691
15445,2012-10-10,Winter,2012,October,17,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.58,0.5455,0.43,0.2239,91,857,948,780,6911,7691
15446,2012-10-10,Winter,2012,October,18,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.56,0.5303,0.49,0.1642,57,787,844,780,6911,7691
15447,2012-10-10,Winter,2012,October,19,0,Wednesday,1,"Mist + Cloudy, Mist + Broken clouds, Mist + Few clouds, Mist",0.56,0.5303,0.46,0.5821,32,534,566,780,6911,7691
15448,2012-10-10,Winter,2012,October,20,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.52,0.5,0.48,0.4925,21,371,392,780,6911,7691
15449,2012-10-10,Winter,2012,October,21,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.5,0.4848,0.51,0.3582,18,251,269,780,6911,7691
15450,2012-10-10,Winter,2012,October,22,0,Wednesday,1,"Clear, Few clouds, Partly cloudy, Partly cloudy",0.46,0.4545,0.55,0.2985,27,170,197,780,6911,7691
